code,taxon,tvk
2,Cryptogramma crispa,NHMSYS0000457743
2,Cryptomeria japonica,NHMSYS0000457746
2,Cupressus macrocarpa,NHMSYS0000457766
3,Cuscuta campestris,NHMSYS0000457774
3,Cyclamen coum,NHMSYS0000457794
3,Cyclamen repandum,NHMSYS0000457796
2,Cydonia oblonga,NHMSYS0000457803
4,Cymbalaria hepaticifolia,NHMSYS0000457805
2,Cymbalaria muralis,NHMSYS0000457806
3,Cymbalaria muralis subsp. muralis,NHMSYS0000457807
4,Cymbalaria muralis subsp. visianii,NHMSYS0000457808
3,Cyrtomium falcatum,NHMSYS0000457839
4,Cystopteris alpina,NHMSYS0000457845
4,Cystopteris diaphana,NHMSYS0000457846
4,Cystopteris dickieana,NHMSYS0000457847
3,Cytisus multiflorus,NHMSYS0000457859
3,Cytisus scoparius subsp. maritimus,NHMSYS0000457860
3,Cytisus scoparius subsp. scoparius,NHMSYS0000457861
2,Daboecia cantabrica,NHMSYS0000457863
4,Dactylis polygama,NHMSYS0000457868
4,Dactyloctenium radulans,NHMSYS0000457870
2,Dactylorhiza fuchsii,NHMSYS0000457901
2,Dactylorhiza incarnata,NHMSYS0000457908
2,Dactylorhiza incarnata subsp. coccinea,NHMSYS0000457909
3,Dactylorhiza incarnata subsp. cruenta,NHMSYS0000457912
4,Dactylorhiza incarnata subsp. gemmana,NHMSYS0000457913
2,Dactylorhiza incarnata subsp. incarnata,NHMSYS0000457914
3,Dactylorhiza incarnata subsp. ochroleuca,NHMSYS0000457916
2,Dactylorhiza incarnata subsp. pulchella,NHMSYS0000457917
2,Dactylorhiza kerryensis,NHMSYS0000457918
2,Dactylorhiza maculata,NHMSYS0000457923
2,Dactylorhiza maculata subsp. ericetorum,NHMSYS0000457924
2,Dactylorhiza praetermissa,NHMSYS0000457949
2,Dactylorhiza purpurella,NHMSYS0000457952
3,Damasonium alisma,NHMSYS0000457989
4,Darmera peltata,NHMSYS0000458002
2,Daucus carota subsp. carota,NHMSYS0000458012
3,Daucus carota subsp. gummifer,NHMSYS0000458013
4,Daucus glochidiatus,NHMSYS0000458016
4,Davallia canariensis,NHMSYS0000458024
3,Delairea odorata,NHMSYS0000458028
2,Deschampsia cespitosa,NHMSYS0000458048
3,Deschampsia cespitosa subsp. alpina,NHMSYS0000458049
3,Deschampsia cespitosa subsp. cespitosa,NHMSYS0000458050
3,Deschampsia setacea,NHMSYS0000458051
3,Dianthus gratianopolitanus,NHMSYS0000458066
4,Dicentra eximia,NHMSYS0000458070
3,Dicentra formosa,NHMSYS0000458071
3,Digitaria ischaemum,NHMSYS0000458099
4,Diphasiastrum complanatum,NHMSYS0000458106
2,Disphyma crassifolium,NHMSYS0000458125
4,Downingia elegans,NHMSYS0000458144
2,Dryopteris affinis,NHMSYS0000458170
3,Dryopteris affinis subsp. affinis,NHMSYS0000458171
2,Dryopteris carthusiana,NHMSYS0000458183
3,Dryopteris cristata,NHMSYS0000458186
2,Dryopteris dilatata,NHMSYS0000458187
3,Dryopteris expansa,NHMSYS0000458190
4,Dryopteris remota,NHMSYS0000458203
3,Dryopteris submontana,NHMSYS0000458208
3,Ecballium elaterium,NHMSYS0000458250
2,Echinochloa crus-galli,NHMSYS0000458258
3,Echinochloa esculenta,NHMSYS0000458260
3,Echinops bannaticus,NHMSYS0000458271
3,Echinops exaltatus,NHMSYS0000458273
2,Echium pininana,NHMSYS0000458279
3,Egeria densa,NHMSYS0000458284
3,Eleocharis acicularis,NHMSYS0000458301
2,Eleocharis multicaulis,NHMSYS0000458302
2,Eleocharis palustris,NHMSYS0000458304
3,Eleocharis palustris subsp. palustris,NHMSYS0000458306
2,Eleocharis quinqueflora,NHMSYS0000458307
3,Eleocharis uniglumis,NHMSYS0000458308
3,Eleusine indica,NHMSYS0000458316
4,Eleusine indica subsp. africana,NHMSYS0000458317
4,Eleusine indica subsp. indica,NHMSYS0000458318
4,Eleusine multiflora,NHMSYS0000458319
4,Elodea callitrichoides,NHMSYS0000458324
2,Elodea canadensis,NHMSYS0000458325
2,Elodea nuttallii,NHMSYS0000458329
4,Elymus scabrus,NHMSYS0000458348
2,Elytrigia atherica,NHMSYS0000458356
3,Elytrigia campestris,NHMSYS0000458357
3,Elytrigia campestris subsp. maritima,NHMSYS0000458358
3,Elytrigia juncea subsp. boreoatlantica,NHMSYS0000458359
3,Empetrum nigrum subsp. hermaphroditum,NHMSYS0000458378
2,Epilobium alsinifolium,NHMSYS0000458393
2,Epilobium brunnescens,NHMSYS0000458396
2,Epilobium ciliatum,NHMSYS0000458397
4,Epilobium komarovianum,NHMSYS0000458398
2,Epilobium obscurum,NHMSYS0000458402
2,Epilobium parviflorum,NHMSYS0000458403
3,Epilobium pedunculare,NHMSYS0000458404
2,Epilobium roseum,NHMSYS0000458405
3,Epipactis leptochila,NHMSYS0000458447
2,Epipactis palustris,NHMSYS0000458452
2,Epipactis phyllanthes,NHMSYS0000458454
2,Epipactis purpurata,NHMSYS0000458456
3,Equisetum variegatum,NHMSYS0000458478
3,Eragrostis cilianensis,NHMSYS0000458500
4,Eragrostis curvula,NHMSYS0000458501
4,Eragrostis parviflora,NHMSYS0000458509
4,Eragrostis pilosa,NHMSYS0000458512
4,Eragrostis virescens,NHMSYS0000458515
3,Erica erigena,NHMSYS0000458526
2,Erigeron glaucus,NHMSYS0000458539
4,Eriochloa pseudoacrotricha,NHMSYS0000458551
3,Eriophorum gracile,NHMSYS0000458556
4,Erodium brachycarpum,NHMSYS0000458560
2,Erodium cicutarium,NHMSYS0000458563
4,Erodium cygnorum subsp. cygnorum,NHMSYS0000458565
3,Erodium lebelii,NHMSYS0000458571
4,Erodium malacoides,NHMSYS0000458572
2,Erodium maritimum,NHMSYS0000458573
2,Erodium moschatum,NHMSYS0000458574
3,Erophila glabrescens,NHMSYS0000458579
3,Erophila majuscula,NHMSYS0000458580
4,Eruca vesicaria subsp. sativa,NHMSYS0000458588
3,Eruca vesicaria subsp. vesicaria,NHMSYS0000458589
3,Erucastrum gallicum,NHMSYS0000458593
2,Eryngium giganteum,NHMSYS0000458599
3,Eucalyptus globulus,NHMSYS0000458616
3,Eucalyptus gunnii,NHMSYS0000458617
4,Eucalyptus niphophila,NHMSYS0000458619
4,Eucalyptus urnigera,NHMSYS0000458621
4,Eucalyptus viminalis,NHMSYS0000458622
3,Euonymus japonicus,NHMSYS0000458626
3,Euonymus latifolius,NHMSYS0000458627
3,Euphorbia amygdaloides subsp. amygdaloides,NHMSYS0000458630
3,Euphorbia characias subsp. characias,NHMSYS0000458631
4,Euphorbia waldsteinii,NHMSYS0000458638
3,Euphrasia arctica subsp. arctica,NHMSYS0000458648
3,Euphrasia arctica subsp. borealis,NHMSYS0000458649
4,Euphrasia arctica x nemorosa x confusa,NHMSYS0000458650
4,Euphrasia arctica x ostenfeldii,NHMSYS0000458652
4,Euphrasia arctica x rotundifolia,NHMSYS0000458653
4,Euphrasia cambrica x ostenfeldii,NHMSYS0000458658
4,Euphrasia confusa x cambrica,NHMSYS0000458659
3,Euphrasia foulaensis,NHMSYS0000458663
3,Euphrasia micrantha,NHMSYS0000458669
2,Euphrasia officinalis agg.,NHMSYS0000458671
3,Euphrasia tetraquetra,NHMSYS0000458682
4,Fagopyrum dibotrys,NHMSYS0000458705
3,Fagopyrum tataricum,NHMSYS0000458706
2,Fallopia convolvulus,NHMSYS0000458715
2,Fallopia japonica,NHMSYS0000458716
2,Fallopia sachalinensis,NHMSYS0000458719
2,Fatsia japonica,NHMSYS0000458739
3,Festuca arenaria subsp. arenaria,NHMSYS0000458755
3,Festuca arenaria subsp. oraria,NHMSYS0000458756
4,Festuca armoricana,NHMSYS0000458757
3,Festuca brevipila,NHMSYS0000458760
2,Festuca filiformis,NHMSYS0000458768
4,Festuca gautieri,NHMSYS0000458769
4,Festuca gautieri subsp. scoparia,NHMSYS0000458770
4,Festuca huonii,NHMSYS0000458776
3,Festuca lemanii,NHMSYS0000458777
2,Festuca ovina agg.,NHMSYS0000458783
3,Festuca ovina subsp. hirtula,NHMSYS0000458784
4,Festuca ovina subsp. ophioliticola,NHMSYS0000458785
3,Festuca ovina subsp. ovina,NHMSYS0000458787
2,Festuca rubra,NHMSYS0000458790
4,Festuca rubra subsp. arctica,NHMSYS0000458791
3,Festuca rubra subsp. juncea,NHMSYS0000458795
3,Festuca rubra subsp. litoralis,NHMSYS0000458796
3,Festuca rubra subsp. rubra,NHMSYS0000458800
4,Festuca rubra subsp. scotica,NHMSYS0000458801
2,Festuca vivipara,NHMSYS0000458810
3,Filago lutescens,NHMSYS0000458841
2,Filago minima,NHMSYS0000458842
2,Foeniculum vulgare,NHMSYS0000458868
3,Fragaria moschata,NHMSYS0000458881
2,Frangula alnus,NHMSYS0000458887
2,Freesia x hybrida,NHMSYS0000458893
4,Fumaria capreolata subsp. babingtonii,NHMSYS0000458906
3,Fumaria capreolata subsp. capreolata,NHMSYS0000458907
2,Fumaria muralis,NHMSYS0000458911
4,Fumaria muralis subsp. muralis,NHMSYS0000458913
3,Fumaria officinalis subsp. officinalis,NHMSYS0000458914
3,Fumaria officinalis subsp. wirtgenii,NHMSYS0000458915
4,Fumaria reuteri,NHMSYS0000458916
3,Fumaria vaillantii,NHMSYS0000458918
3,Gagea bohemica,NHMSYS0000458925
3,Gagea lutea,NHMSYS0000458926
2,Galanthus elwesii,NHMSYS0000458933
3,Galanthus plicatus,NHMSYS0000458938
4,Galanthus plicatus subsp. byzantinus,NHMSYS0000458939
4,Galanthus plicatus subsp. plicatus,NHMSYS0000458940
4,Galanthus reginae-olgae,NHMSYS0000458941
2,Galeopsis segetum,NHMSYS0000458953
2,Galeopsis speciosa,NHMSYS0000458954
2,Galinsoga quadriradiata,NHMSYS0000458958
3,Galium palustre subsp. elongatum,NHMSYS0000458971
2,Galium palustre subsp. palustre,NHMSYS0000458972
4,Gastridium phleoides,NHMSYS0000458989
3,Gaudinia fragilis,NHMSYS0000458991
3,Gaultheria mucronata,NHMSYS0000458993
3,Gazania rigens,NHMSYS0000458999
3,Genista monspessulana,NHMSYS0000459004
3,Genista tinctoria subsp. littoralis,NHMSYS0000459005
3,Genista tinctoria subsp. tinctoria,NHMSYS0000459006
2,Gentianella amarella,NHMSYS0000459016
3,Gentianella amarella subsp. amarella,NHMSYS0000459017
3,Gentianella amarella subsp. hibernica,NHMSYS0000459019
3,Gentianella amarella subsp. septentrionalis,NHMSYS0000459020
3,Gentianella anglica,NHMSYS0000459021
2,Gentianella campestris,NHMSYS0000459024
2,Gentianella germanica,NHMSYS0000459026
3,Gentianella uliginosa,NHMSYS0000459028
2,Geranium endressii,NHMSYS0000459034
4,Geranium platypetalum,NHMSYS0000459038
3,Geranium purpureum,NHMSYS0000459041
4,Geranium purpureum,NHMSYS0000459041
2,Geranium pyrenaicum,NHMSYS0000459043
4,Geranium robertianum subsp. maritimum,NHMSYS0000459045
3,Gladiolus communis subsp. byzantinus,NHMSYS0000459071
3,Gladiolus illyricus,NHMSYS0000459073
2,Glyceria declinata,NHMSYS0000459086
2,Glyceria fluitans,NHMSYS0000459088
2,Glyceria maxima,NHMSYS0000459090
3,Gnaphalium norvegicum,NHMSYS0000459100
2,Goodyera repens,NHMSYS0000459112
2,Guizotia abyssinica,NHMSYS0000459160
2,Gunnera manicata,NHMSYS0000459162
2,Gunnera tinctoria,NHMSYS0000459164
2,Gymnadenia conopsea,NHMSYS0000459168
4,Haloragis micrantha,NHMSYS0000459206
2,Hedera colchica,NHMSYS0000459243
4,Hedera helix subsp. poetarum,NHMSYS0000459249
3,Hedera hibernica,NHMSYS0000459250
3,Hedypnois cretica,NHMSYS0000459254
3,Helianthemum apenninum,NHMSYS0000459259
2,Helianthemum nummularium,NHMSYS0000459266
3,Helianthemum oelandicum,NHMSYS0000459267
3,Helianthemum oelandicum subsp. incanum,NHMSYS0000459269
4,Helichrysum bellidioides,NHMSYS0000459278
3,Hepatica nobilis,NHMSYS0000459301
3,Heracleum sphondylium subsp. sphondylium,NHMSYS0000459307
2,Herminium monorchis,NHMSYS0000459309
3,Herniaria ciliolata,NHMSYS0000459314
4,Herniaria ciliolata subsp. ciliolata,NHMSYS0000459315
4,Hieracium acamptum,NHMSYS0000459329
4,Hieracium acuminatum,NHMSYS0000459331
4,Hieracium aggregatum,NHMSYS0000459332
4,Hieracium ampliatum,NHMSYS0000459333
4,Hieracium anfractiforme,NHMSYS0000459334
4,Hieracium anglicum,NHMSYS0000459335
4,Hieracium anguinum,NHMSYS0000459337
4,Hieracium angustatiforme,NHMSYS0000459338
4,Hieracium asteridiophyllum,NHMSYS0000459341
4,Hieracium attenuatifolium,NHMSYS0000459343
4,Hieracium backhousei,NHMSYS0000459348
4,Hieracium breadalbanense,NHMSYS0000459351
4,Hieracium brigantum,NHMSYS0000459352
4,Hieracium britannicum,NHMSYS0000459354
4,Hieracium caesionigrescens,NHMSYS0000459358
4,Hieracium calcaricola,NHMSYS0000459362
4,Hieracium caledonicum,NHMSYS0000459363
4,Hieracium calenduliflorum,NHMSYS0000459364
4,Hieracium callistophyllum,NHMSYS0000459366
4,Hieracium calvum,NHMSYS0000459367
4,Hieracium cambricum,NHMSYS0000459368
4,Hieracium camptopetalum,NHMSYS0000459369
4,Hieracium candelabrae,NHMSYS0000459370
4,Hieracium cantianum,NHMSYS0000459371
4,Hieracium cardiophyllum,NHMSYS0000459373
4,Hieracium carpathicum,NHMSYS0000459375
4,Hieracium centripetale,NHMSYS0000459376
4,Hieracium cheriense,NHMSYS0000459379
4,Hieracium chrysolorum,NHMSYS0000459384
4,Hieracium clovense,NHMSYS0000459387
4,Hieracium completum,NHMSYS0000459388
4,Hieracium cravoniense,NHMSYS0000459392
4,Hieracium cremnanthes,NHMSYS0000459394
4,Hieracium cumbriense,NHMSYS0000459396
4,Hieracium cuneifrons,NHMSYS0000459397
4,Hieracium cuspidens,NHMSYS0000459399
4,Hieracium cyathis,NHMSYS0000459400
4,Hieracium cymbifolium,NHMSYS0000459401
4,Hieracium dasythrix,NHMSYS0000459402
4,Hieracium decolor,NHMSYS0000459403
4,Hieracium diaphanum,NHMSYS0000459407
4,Hieracium dicella,NHMSYS0000459408
4,Hieracium difficile,NHMSYS0000459409
4,Hieracium dilectum,NHMSYS0000459410
4,Hieracium discophyllum,NHMSYS0000459412
4,Hieracium dissimile,NHMSYS0000459413
4,Hieracium diversidens,NHMSYS0000459414
4,Hieracium dovrense,NHMSYS0000459415
4,Hieracium duriceps,NHMSYS0000459418
4,Hieracium eucallum,NHMSYS0000459423
4,Hieracium eustales,NHMSYS0000459427
4,Hieracium eustomon,NHMSYS0000459428
4,Hieracium eximium,NHMSYS0000459429
4,Hieracium flocculosum,NHMSYS0000459436
4,Hieracium glanduliceps,NHMSYS0000459441
4,Hieracium glandulidens,NHMSYS0000459442
4,Hieracium gougetianum,NHMSYS0000459446
4,Hieracium gracilifolium,NHMSYS0000459448
4,Hieracium graniticola,NHMSYS0000459450
4,Hieracium gratum,NHMSYS0000459451
4,Hieracium hartii,NHMSYS0000459454
4,Hieracium hastiforme,NHMSYS0000459455
4,Hieracium hethlandiae,NHMSYS0000459456
4,Hieracium hibernicum,NHMSYS0000459457
4,Hieracium holophyllum,NHMSYS0000459459
4,Hieracium holosericeum,NHMSYS0000459460
4,Hieracium insigne,NHMSYS0000459463
4,Hieracium insulare,NHMSYS0000459464
4,Hieracium integratum,NHMSYS0000459465
4,Hieracium iricum,NHMSYS0000459468
4,Hieracium isabellae,NHMSYS0000459470
4,Hieracium kennethii,NHMSYS0000459471
4,Hieracium kentii,NHMSYS0000459472
4,Hieracium laetificum,NHMSYS0000459474
4,Hieracium lanatum,NHMSYS0000459476
4,Hieracium langwellense,NHMSYS0000459478
4,Hieracium larigense,NHMSYS0000459479
4,Hieracium lasiophyllum,NHMSYS0000459480
4,Hieracium lepidulum,NHMSYS0000459482
4,Hieracium leptodon,NHMSYS0000459483
4,Hieracium leyi,NHMSYS0000459485
4,Hieracium lingulatum,NHMSYS0000459488
4,Hieracium maculatum,NHMSYS0000459491
4,Hieracium maculoides,NHMSYS0000459492
4,Hieracium maculosum,NHMSYS0000459493
4,Hieracium magniceps,NHMSYS0000459494
4,Hieracium marginatum,NHMSYS0000459495
4,Hieracium maritimum,NHMSYS0000459496
4,Hieracium marshallii,NHMSYS0000459497
4,Hieracium memorabile,NHMSYS0000459500
4,Hieracium milesii,NHMSYS0000459502
4,Hieracium mirandum,NHMSYS0000459503
4,Hieracium mucronellum,NHMSYS0000459505
4,Hieracium mundum,NHMSYS0000459506
4,Hieracium naviense,NHMSYS0000459512
4,Hieracium nidense,NHMSYS0000459514
4,Hieracium nitidum,NHMSYS0000459519
4,Hieracium notabile,NHMSYS0000459521
4,Hieracium oblongum,NHMSYS0000459524
4,Hieracium optimum,NHMSYS0000459526
4,Hieracium orcadense,NHMSYS0000459528
4,Hieracium orimeles,NHMSYS0000459529
4,Hieracium orithales,NHMSYS0000459531
4,Hieracium ornatilorum,NHMSYS0000459532
4,Hieracium oxyodus,NHMSYS0000459534
4,Hieracium patale,NHMSYS0000459536
4,Hieracium pauculidens,NHMSYS0000459538
4,Hieracium pensum,NHMSYS0000459540
4,Hieracium perscitum,NHMSYS0000459541
4,Hieracium petrocharis,NHMSYS0000459544
4,Hieracium pictorum,NHMSYS0000459546
4,Hieracium piligerum,NHMSYS0000459548
4,Hieracium pollichiae,NHMSYS0000459554
4,Hieracium pollinarium,NHMSYS0000459555
4,Hieracium prenanthoides,NHMSYS0000459561
4,Hieracium probum,NHMSYS0000459562
4,Hieracium prolixum,NHMSYS0000459563
4,Hieracium proximum,NHMSYS0000459564
4,Hieracium pruinale,NHMSYS0000459565
4,Hieracium pseudanglicoides,NHMSYS0000459567
4,Hieracium pugsleyi,NHMSYS0000459570
4,Hieracium pulchrius,NHMSYS0000459575
4,Hieracium pulmonarioides,NHMSYS0000459576
4,Hieracium pycnotrichum,NHMSYS0000459578
4,Hieracium radyrense,NHMSYS0000459579
4,Hieracium rigens,NHMSYS0000459583
4,Hieracium rivale,NHMSYS0000459587
4,Hieracium rubiginosum,NHMSYS0000459590
4,Hieracium salticola,NHMSYS0000459593
4,Hieracium sanguineum,NHMSYS0000459594
4,Hieracium saxorum,NHMSYS0000459597
4,Hieracium scoticum,NHMSYS0000459602
4,Hieracium scotostictum,NHMSYS0000459604
4,Hieracium scullyi,NHMSYS0000459605
4,Hieracium senescens,NHMSYS0000459629
4,Hieracium shoolbredii,NHMSYS0000459631
4,Hieracium sinuans,NHMSYS0000459632
4,Hieracium snowdoniense,NHMSYS0000459633
4,Hieracium solum,NHMSYS0000459634
4,Hieracium sparsifrons,NHMSYS0000459639
4,Hieracium speluncarum,NHMSYS0000459640
4,Hieracium spenceanum,NHMSYS0000459641
4,Hieracium stenolepiforme,NHMSYS0000459642
4,Hieracium stenopholidium,NHMSYS0000459644
4,Hieracium stenophyes,NHMSYS0000459645
4,Hieracium stenstroemii,NHMSYS0000459648
4,Hieracium stewartii,NHMSYS0000459649
4,Hieracium subbritannicum,NHMSYS0000459656
4,Hieracium subcrassum,NHMSYS0000459657
4,Hieracium subcrocatum,NHMSYS0000459658
4,Hieracium subglobosum,NHMSYS0000459663
4,Hieracium subhirtum,NHMSYS0000459664
4,Hieracium subramosum,NHMSYS0000459668
4,Hieracium subrude,NHMSYS0000459670
4,Hieracium subtenue,NHMSYS0000459674
4,Hieracium surrejanum,NHMSYS0000459676
4,Hieracium tavense,NHMSYS0000459679
4,Hieracium tenuifrons,NHMSYS0000459685
4,Hieracium trichocaulon,NHMSYS0000459688
4,Hieracium uistense,NHMSYS0000459692
4,Hieracium umbellatum subsp. bichlorophyllum,NHMSYS0000459693
4,Hieracium umbellatum subsp. umbellatum,NHMSYS0000459694
4,Hieracium vagense,NHMSYS0000459695
4,Hieracium vagum,NHMSYS0000459696
4,Hieracium variifolium,NHMSYS0000459697
4,Hieracium villosum,NHMSYS0000459699
4,Hieracium vinicaule,NHMSYS0000459700
4,Hieracium virgultorum,NHMSYS0000459701
4,Hieracium westii,NHMSYS0000459703
3,Hierochloe odorata,NHMSYS0000459706
2,Himantoglossum hircinum,NHMSYS0000459709
2,Hirschfeldia incana,NHMSYS0000459718
4,Hoheria populnea,NHMSYS0000459723
3,Hordelymus europaeus,NHMSYS0000459739
4,Hordeum euclaston,NHMSYS0000459744
2,Hordeum marinum,NHMSYS0000459748
4,Hordeum murinum subsp. glaucum,NHMSYS0000459749
3,Hordeum murinum subsp. murinum,NHMSYS0000459750
4,Hordeum pubiflorum,NHMSYS0000459753
2,Hordeum secalinum,NHMSYS0000459754
2,Hornungia petraea,NHMSYS0000459759
2,Huperzia selago,NHMSYS0000459776
2,Hyacinthoides hispanica,NHMSYS0000459784
3,Hydrilla verticillata,NHMSYS0000459804
4,Hydrocotyle moschata,NHMSYS0000459811
2,Hydrocotyle ranunculoides,NHMSYS0000459812
4,Limonium binervosum subsp. cantianum,NHMSYS0000459815
4,Limonium binervosum subsp. mutatum,NHMSYS0000459816
4,Limonium binervosum subsp. sarniense,NHMSYS0000459817
4,Limonium binervosum subsp. saxonicum,NHMSYS0000459818
4,Limonium britannicum,NHMSYS0000459820
4,Limonium dodartiforme,NHMSYS0000459826
2,Limonium humile,NHMSYS0000459827
4,Limonium loganicum,NHMSYS0000459829
4,Limonium normannicum,NHMSYS0000459831
4,Limonium parvum,NHMSYS0000459833
4,Limonium procerum,NHMSYS0000459834
4,Limonium procerum subsp. cambrense,NHMSYS0000459835
3,Hymenophyllum tunbrigense,NHMSYS0000459844
4,Hypericum forrestii,NHMSYS0000459851
3,Hypericum hircinum subsp. majus,NHMSYS0000459852
3,Hypericum maculatum subsp. maculatum,NHMSYS0000459854
4,Hypericum pseudohenryi,NHMSYS0000459856
2,Hypericum tetrapterum,NHMSYS0000459860
3,Hypericum undulatum,NHMSYS0000459861
4,Hypericum xylosteifolium,NHMSYS0000459864
4,Inula hookeri,NHMSYS0000459889
3,Iris laevigata,NHMSYS0000459900
3,Iris latifolia,NHMSYS0000459901
3,Iris orientalis,NHMSYS0000459903
3,Isolepis cernua,NHMSYS0000459922
2,Isolepis setacea,NHMSYS0000459924
2,Ixia paniculata,NHMSYS0000459937
2,Jasminum nudiflorum,NHMSYS0000459948
2,Juglans regia,NHMSYS0000459961
3,Juncus castaneus,NHMSYS0000459970
3,Juncus pallidus,NHMSYS0000459984
4,Juncus planifolius,NHMSYS0000459985
4,Juncus pygmaeus,NHMSYS0000459987
4,Juncus subulatus,NHMSYS0000459991
3,Juniperus communis subsp. communis,NHMSYS0000460002
3,Juniperus communis subsp. hemisphaerica,NHMSYS0000460003
2,Knautia arvensis,NHMSYS0000460024
3,Kobresia simpliciuscula,NHMSYS0000460031
2,Koeleria macrantha,NHMSYS0000460038
3,Laburnum alpinum,NHMSYS0000460055
2,Laburnum anagyroides,NHMSYS0000460056
3,Lactuca tatarica,NHMSYS0000460061
2,Lagarosiphon major,NHMSYS0000460065
3,Lamarckia aurea,NHMSYS0000460073
3,Lamiastrum galeobdolon subsp. galeobdolon,NHMSYS0000460077
2,Lamium confertum,NHMSYS0000460079
2,Lamium hybridum,NHMSYS0000460083
2,Lamium maculatum,NHMSYS0000460084
3,Lampranthus falciformis,NHMSYS0000460090
3,Lapsana communis subsp. communis,NHMSYS0000460107
3,Lapsana communis subsp. intermedia,NHMSYS0000460108
2,Larix decidua,NHMSYS0000460126
2,Larix kaempferi,NHMSYS0000460129
3,Lathyrus grandiflorus,NHMSYS0000460178
2,Lathyrus linifolius,NHMSYS0000460181
3,Lathyrus niger,NHMSYS0000460185
3,Lavandula angustifolia,NHMSYS0000460196
2,Lens culinaris,NHMSYS0000460230
2,Lepidium campestre,NHMSYS0000460248
2,Lepidium draba subsp. draba,NHMSYS0000460252
4,Leptospermum scoparium,NHMSYS0000460273
3,Leucojum aestivum subsp. aestivum,NHMSYS0000460307
3,Leucothoe fontanesiana,NHMSYS0000460313
3,Levisticum officinale,NHMSYS0000460315
2,Leycesteria formosa,NHMSYS0000460318
4,Libertia elegans,NHMSYS0000460327
4,Ligularia dentata,NHMSYS0000460332
2,Limnanthes douglasii,NHMSYS0000460349
3,Limonium auriculae-ursifolium,NHMSYS0000460351
2,Limonium bellidifolium,NHMSYS0000460352
3,Limonium binervosum,NHMSYS0000460353
4,Limonium binervosum subsp. anglicum,NHMSYS0000460354
4,Limonium binervosum subsp. binervosum,NHMSYS0000460355
4,Limonium procerum subsp. devoniense,NHMSYS0000460356
4,Limonium procerum subsp. procerum,NHMSYS0000460357
4,Limonium recurvum,NHMSYS0000460358
2,Limonium vulgare,NHMSYS0000460364
3,Limosella australis,NHMSYS0000460367
4,Linaria dalmatica,NHMSYS0000460379
3,Linaria maroccana,NHMSYS0000460383
3,Linaria pelisseriana,NHMSYS0000460385
2,Linaria purpurea,NHMSYS0000460386
2,Linaria repens,NHMSYS0000460387
2,Linaria vulgaris,NHMSYS0000460394
2,Linum bienne,NHMSYS0000460399
3,Liparis loeselii,NHMSYS0000460402
3,Lonicera henryi,NHMSYS0000460448
3,Lonicera involucrata,NHMSYS0000460449
2,Lonicera japonica,NHMSYS0000460450
2,Lonicera nitida,NHMSYS0000460452
2,Lonicera pileata,NHMSYS0000460453
2,Ludwigia grandiflora,NHMSYS0000460478
4,Luma apiculata,NHMSYS0000460481
3,Lupinus polyphyllus,NHMSYS0000460487
2,Luzula forsteri,NHMSYS0000460493
3,Luzula luzuloides,NHMSYS0000460494
3,Luzula multiflora subsp. hibernica,NHMSYS0000460497
2,Luzula multiflora subsp. multiflora,NHMSYS0000460498
2,Luzula sylvatica,NHMSYS0000460501
2,Lycium chinense,NHMSYS0000460513
3,Lysichiton americanus,NHMSYS0000460540
2,Lythrum portula,NHMSYS0000460546
4,Lythrum portula subsp. longidentatum,NHMSYS0000460547
3,Lythrum portula subsp. portula,NHMSYS0000460548
3,Maianthemum bifolium,NHMSYS0000460559
2,Malcolmia maritima,NHMSYS0000460563
4,Malus hupehensis,NHMSYS0000460570
3,Malva pusilla,NHMSYS0000460577
4,Matricaria decipiens,NHMSYS0000460608
4,Matricaria disciformis,NHMSYS0000460609
3,Matteuccia struthiopteris,NHMSYS0000460615
2,Matthiola incana,NHMSYS0000460619
4,Matthiola longipetala subsp. bicornis,NHMSYS0000460620
2,Matthiola sinuata,NHMSYS0000460621
2,Meconopsis cambrica,NHMSYS0000460627
2,Medicago arabica,NHMSYS0000460629
3,Medicago laciniata,NHMSYS0000460635
4,Medicago littoralis,NHMSYS0000460636
3,Medicago minima,NHMSYS0000460638
3,Medicago truncatula,NHMSYS0000460644
3,Melampyrum pratense subsp. commutatum,NHMSYS0000460653
3,Melampyrum pratense subsp. pratense,NHMSYS0000460654
2,Melilotus albus,NHMSYS0000460662
2,Melilotus officinalis,NHMSYS0000460663
3,Milium vernale,NHMSYS0000460715
3,Milium vernale subsp. sarniense,NHMSYS0000460716
3,Mimulus moschatus,NHMSYS0000460723
2,Minuartia hybrida,NHMSYS0000460730
3,Moenchia erecta,NHMSYS0000460745
3,Molinia caerulea subsp. arundinacea,NHMSYS0000460747
3,Molinia caerulea subsp. caerulea,NHMSYS0000460748
2,Moneses uniflora,NHMSYS0000460757
4,Monsonia brevirostrata,NHMSYS0000460766
3,Montia fontana subsp. fontana,NHMSYS0000460771
4,Montia parvifolia,NHMSYS0000460774
2,Muehlenbeckia complexa,NHMSYS0000460789
2,Muscari botryoides,NHMSYS0000460801
3,Muscari comosum,NHMSYS0000460802
3,Myosotis alpestris,NHMSYS0000460810
2,Myosotis laxa,NHMSYS0000460816
2,Myosotis secunda,NHMSYS0000460819
3,Myosotis stolonifera,NHMSYS0000460821
2,Myosotis sylvatica,NHMSYS0000460822
4,Myrica pensylvanica,NHMSYS0000460829
